Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue;Unnamed: 59
1828/08/09;32;1828;4920;210;BELLES-LETTRES;Introduction et Langues;Latin;Manuel latin pour le baccalauréat ès-lettres. Par E. Boutray. Première partie. Poésie (Quatrième livraison, les quatre épisodes des Géorgiques de Virgile.);Virgile;;;;E. Boutray;3 3/4;;60;;in-8°;;;;;1,75;;;;;;;;;;;;;Thuau;Paris;Paris, rue de l'Ecole-de-Médecine, n. 4;;;;;;;;;;;;;;;;;;Prix. 1-75;;;
1828/08/09;32;1828;4923;215;BELLES-LETTRES;Poétique et Poésie;"Latin;Français";Societati, pro levandis extraneis, londinensi carmen.;Abel;;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Fain;Paris;;;;;;;;;;;;;;;;;;;La dédicace est signée : Abel. En regard du texte est une traduction française en prose.;;;
1828/08/16;33;1828;4929;230;BELLES-LETTRES;Romans et Contes;Français;Armance, ou Quelques scènes d'un salon de Paris. Par M. de Stendhal. Deuxième édition. (Faux-titres, titres et cartons pour les trois volumes);;Anonyme;;;;0 5/6;;20;;in-12;;;;;;;;;;;;;;;;;;Pochard;Paris;Paris;Boulland;;;;;;;;;;;;;;;;;Plus 3 couvertures. Pour des exemplaires de la première et unique édition. Prix des trois volumes : 10-0;;;
1828/08/16;33;1828;4941;218;BELLES-LETTRES;Poétique et Poésie;Français;Le Chant du départ, hellénienne. A. D.;A. D.;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Trouvé;Paris;Paris;Prodhomme;;;;;;;;;;;;;;;;;;La syntaxe du titre n'est pas claire, mais le catalogue de la BnF traite A. D. comme un auteur (JBM).;http://ark.bnf.fr/ark:/12148/cb33295611h;
1828/08/16;33;1828;4947;230;BELLES-LETTRES;Romans et Contes;Français;La cotte rouge, ou l'Insurrection de 1626, histoire dauphinoise du dix-septième siècle, précédée d'une notice sur le château de Vizille.;A. Barginet, de Grenoble;;Contexte géographique;;;41 1/4;;990;4;in-12;;;;;12,0;;;;;;;;;;;;;Cosson;Paris;Paris, rue Guénégaud, n. 95;Mame et Delaunay-Vallée;;;;;;;;;;;;;;;;;Prix. 12-0;;;
1828/08/16;33;1828;4951;225;BELLES-LETTRES;Théâtre;Français;Le cousin Giraud, comédie-vaudeville en un acte, représentée sur le théâtre des Nouveautés le 24 juillet 1828;"M. Laloue;M. Simonnin";Collectif;;;;2 1/2;;40;;in-8°;;;;;1,50;;;;;;;;;;;;;Herhan;Paris;Paris, boulevart Saint-Martin, n. 18;Quoy;;;;;;;;;;;;;;;;;Prix. 1-50;;;
1828/08/16;33;1828;4957;233;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Dictionnaire philosophique.;Voltaire;"Pseudonyme;Anonyme";;;"P.;D. F.";150 2/3;;5424;14;in-18;;;;;;;;;;;;;;;;;;Doyen;Paris;Paris, rue Git-le-Cœur, n. 8;Menard et Desenne;;;;;;;;;;;;;;;;;"(1827.) Les faux-titres portent : Bibliothèque française. Imprimée, sans remaniement, sur la même composition que l'édition en neuf volumes in-16 annoncée sous le n. 4843; cette édition in-18 du Dictionnaire philosophique, pour laquelle il y a eu seulement changement de formes ou réimpression, se trouve aussi tronquée. Voyez les explications que j'ai données dans la note à la suite du n. 4843. Dans ces deux in-16 et in-18 des notes sont signées, les unes P., les autres D. F., etc., sans que rien indique au lecteur ce que signifient ces lettres.";;;
1828/08/16;33;1828;4961;212;BELLES-LETTRES;Introduction et Langues;Français;Élémens de la conversation et phrases familières, en français et en anglais, suivis de règles simples pour traduire les verbes avec des thèmes, servant d'introduction à la syntaxe anglaise, et propres à faciliter les progrès des commençans et de ceux qui ont déjà une teinture de cette langue.;"Tilbius;Nimmo";Collectif;;;;4;;96;;in-12;;;;;;;;;;;;;;;;;;Smith;Paris;;;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;4962;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Éloge de Blanche de Castille, présenté aux Jeux-Floraux.;;Anonyme;;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Pinard;Paris;;;;;;;;;;;;;;;;;;;(1828.) En prose.;;;
1828/08/16;33;1828;4965;218;BELLES-LETTRES;Poétique et Poésie;Français;Épître à Bernardin de Saint-Pierre.;M. Arsène Jacques, de Nemours;;Contexte géographique;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Eberhart;Paris;;;;;;;;;;;;;;;;;;;En vers libres.;;;
1828/08/16;33;1828;4968;225;BELLES-LETTRES;Théâtre;Français;Le farceur de société, ou les Suites d'une parade, pièce en deux actes mêlée de couplets. Représentée sur le théâtre des Variétés le 24 juillet 1828;"M. Rochefort;M. Hippolyte";"Collectif;Pseudonyme masculin";;;;3 1/2;;56;;in-8°;;;;;;;;;;;;;;;;;;Herhan;Paris;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;4971;212;BELLES-LETTRES;Introduction et Langues;Français;Grammaire allemande pratique de J. V. Meidinger. Nouvelle édition, revue, corrigée et augmentée.;J. V. Meidinger;;;;;20;;320;;in-8°;;;;;;;;;;;;;;;;;;Hadamard;Metz;Metz;Hadamard;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;4979;227;BELLES-LETTRES;Théâtre;Français;Laure, ou Souffrance et repos, drame en 3 actes.;;Anonyme;;;;4 1/4;;68;;in-8°;;;;;;;;;;;;;;;;;;Marteville;Paris;;;;;;;;;;;;;;;;;;;En prose.;;;
1828/08/16;33;1828;4981;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Manuel du style, en quarante leçons, etc. (Deuxième livraison.);M. Raynaud, auteur du Mentor littéraire;;Métiers du livre;;;4;;64;;in-8°;;;;;;;;;;;;;;;;;;David;Paris;Paris, passage Choiseul, n. 26;chez l'auteur;Paris;Mongie aîné;Paris;Béchet;Paris;Garnier;Paris;Pélicier;Paris;Delaunay;Paris;Lecaudey;Paris;Dauthereau;;;Cette livraison contient les leçons V à X.;;;
1828/08/16;33;1828;4990;210;BELLES-LETTRES;Introduction et Langues;Français;Nouveau cours de thèmes, par M. Planche, augmenté d'un supplément de thèmes et de leurs corrigés, par L. J. M. Carpentier. Seconde édition, entièrement refondue. Thèmes de sixième;"M. Planche;L. J. M. Carpentier";Collectif;;;;8 5/12;;202;;in-12;;;;;2,0;;;;;;;;;;;;;Crapelet;Paris;Paris, rue Hautefeuille, n. 12;Roret;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;4990;210;BELLES-LETTRES;Introduction et Langues;Français;Nouveau cours de thèmes, par M. Planche, augmenté d'un supplément de thèmes et de leurs corrigés, par L. J. M. Carpentier. Seconde édition, entièrement refondue. Thèmes de cinquième;"M. Planche;L. J. M. Carpentier";Collectif;;;;8 5/6;;212;;in-12;;;;;2,0;;;;;;;;;;;;;Crapelet;Paris;Paris, rue Hautefeuille, n. 12;Roret;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;4991;210;BELLES-LETTRES;Introduction et Langues;Français;Nouveau cours de thèmes, par M. Planche, augmenté d'un supplément de thèmes et de leurs corrigés, par L. J. M. Carpentier. Seconde édition, entièrement refondue. Thèmes de quatrième;"M. Planche;L. J. M. Carpentier";Compilation;;;;9;;216;;in-12;;;;;2,0;;;;;;;;;;;;;Crapelet;Paris;Paris, rue Hautefeuille, n. 12;Roret;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;4991;210;BELLES-LETTRES;Introduction et Langues;Français;Nouveau cours de thèmes, par M. Planche, augmenté d'un supplément de thèmes et de leurs corrigés, par L. J. M. Carpentier. Seconde édition, entièrement refondue. Thèmes de troisième;"M. Planche;L. J. M. Carpentier";Compilation;;;;8 2/3;;208;;in-12;;;;;2,0;;;;;;;;;;;;;Crapelet;Paris;Paris, rue Hautefeuille, n. 12;Roret;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;4991;210;BELLES-LETTRES;Introduction et Langues;Français;Nouveau cours de thèmes, par M. Planche, augmenté d'un supplément de thèmes et de leurs corrigés, par L. J. M. Carpentier. Seconde édition, entièrement refondue. Thèmes de seconde;"M. Planche;L. J. M. Carpentier";Compilation;;;;9 1/6;;220;;in-12;;;;;2,0;;;;;;;;;;;;;Crapelet;Paris;Paris, rue Hautefeuille, n. 12;Roret;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;4995;222;BELLES-LETTRES;Poétique et Poésie;Espagnol;Nouvelles des missions, extraites des lettres édifiantes et curieuses : suite des missions de la Chine.;;Anonyme;;;;11;;264;;in-12;;;;;;;;;;;;;;;;;;Béthune;Paris;Paris, rue du Pot-de-Fer, n. 4;;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;4998;238;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Beaumarchais, précédées d'une Notice sur sa vie et ses ouvrages. Nouvelle édition, ornée de gravures. Tomes V et VI;Beaumarchais;;;;;54 1/2;;872;2;in-8°;;;;;;;;;;;;;;;;;;Fournier;Paris;Paris, quai des Augustins, n. 37;Furne;;;;;;;;;;;;;;;;;Prix. 12-0;;;
1828/08/16;33;1828;4999;238;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Bossuet, évêque de Meaux. Tomes XI et XII;Bossuet, évêque de Meaux;;"Contexte géographique;Religion";;;56 1/8;;898;2;in-8°;;;;;3,50;;;;;;;;;;;;;Gauthier;Besançon;Paris;Gauthier;Besançon;Gauthier;;;;;;;;;;;;;;;L'édition aura 51 volumes. Voyez n. 2325. Prix de chaque volume : 3-50;;;
1828/08/16;33;1828;5000;238;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon. Atlas. Trentième livraison.;;Anonyme;;;;6 planches;;;;in-8°;;;;;;;;;;;;;;;;;;;;Paris, rue de Vaugirard, n. 17;Baudouin frères;Paris;Delangle frères;;;;;;;;;;;;;;;6 planches, sans texte. Le n. 4975 fait aussi partie de la XXXe livraison des Oeuvres complètes de Buffon. (Voyez n. 4095.);;;
1828/08/16;33;1828;5001;223;BELLES-LETTRES;Théâtre;Français;Oeuvres complètes de Molière, revues avec soin sur toutes les éditions, avec des notes extraites des meilleurs commentateurs, et précédées de notices par MM. Ch. Nodier et A. Martin. Huitième livraison;Molière;"Collectif;Pseudonyme";;;"M. Ch. Nodier;M. A. Martin;meilleurs commentateurs";2;;72;;in-18;;;;;1,0;;;;;;;;;;;;;Fournier;Paris;Paris, quai des Augustins;Boulland;;;;;;;;;;;;;;;;;L'édition a été promise en 14 livraisons (et non en 8, comme je l'ai dit, voyez n. 1786 et 3986). Le tout formera un seul volume.;;;
1828/08/16;33;1828;5003;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Oraison funèbre de MM. de La Rochejacquelein, généraux en chef de l'armée vendéenne, prononcée à Saint-Aubin-de-Baubigner le 8 juillet 1828 en présence de S. A. R. madame la duchesse de Berri;M. l'abbé Lambert, prédicateur ordinaire du Roi, vicaire général de Poitiers;;"Religion;Contexte géographique";;;1 1/2;;24;;in-8°;;;;;0,50;;;;;;;;;;;;;Barbier;Poitiers;Poitiers;Barbier;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;5003;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Oraison funèbre de MM. de La Rochejacquelein, généraux en chef de l'armée vendéenne, prononcée à Saint-Aubin-de-Baubigner le 8 juillet 1828 en présence de S. A. R. madame la duchesse de Berri. Seconde édition;M. l'abbé Lambert, prédicateur ordinaire du Roi, vicaire général de Poitiers;;"Religion;Contexte géographique";;;0 1/2;;8;;in-8°;;;;;0,50;;;;;;;;;;;;;Barbier;Poitiers;Poitiers;Barbier;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;5005;226;BELLES-LETTRES;Théâtre;Français;La Peste de Marseille, mélodrame historique en trois actes et à grand spectacle. Par R. C. Guilbert de Pixérécourt, en société avec Mme Marty et M. Laqueyrie Représenté sur le théâtre de la Gaîté le 2 août 1828;"R. C. Guilbert de Pixérécourt;Mme Marty;M. Laqueyrie";"Nom féminin;Collectif";Épouse;;;4;;64;;in-8°;;;;;;;;;;;;;;;;;;Coniam;Paris;Paris;Duvernois;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;5006;235;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Le petit portefeuille d'un anonyme ouvert à ses amis.;;Anonyme;;;;11 5/8;;186;;in-8°;;;;;;;;;;;;;;;;;;Rignoux;Paris;;;;;;;;;;;;;;;;;;;Contient le Puits du diable, vaudeville en un acte.;;;
1828/08/16;33;1828;5010;231;BELLES-LETTRES;Romans et Contes;Français;Péveril du Pic, traduction nouvelle. Par A. J. B. Defauconpret. Tome V.;;Anonyme;;A. J. B. Defauconpret;;3 1/8;;200;;in-32;;;;;1,50;;;;;;;;;;;;;Fournier;Paris;Paris, rue de Richelieu, n. 20;Dauthereau;Paris;Charles Gosselin;Paris;Sautelet;;;;;;;;;;;;;;;;
1828/08/16;33;1828;5011;216;BELLES-LETTRES;Poétique et Poésie;Français;Poésies européennes. Par Léon Halévy, auteur de la traduction en vers des odes d'Horace. IIe, IIIe et IVe livraisons.;;Compilation;Métiers du livre;;Léon Halévy, auteur de la traduction en vers des odes d'Horace;14 1/4;;228;;in-8°;;;;;;;;;;;;;;;;;;Boucher;Paris;Paris, rue des Filles-Saint-Thomas;Delaforest;;;;;;;;;;;;;;;;;En un seul cahier in-8° de 14 feuilles. Fin de l'ouvrage.;;;
1828/08/16;33;1828;5020;221;BELLES-LETTRES;Poétique et Poésie;Français;Recueil d'énigmes, logogriphes et charades, publié par deux typographes;deux typographes;Collectif;Métiers du livre;;;5 1/4;;84;;in-8°;;;;;;;;;;;;;;;;;;Souquet;Arras;;;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;5022;224;BELLES-LETTRES;Théâtre;Français;Répertoire du théâtre de Madame. Yelva, ou l'Orpheline russe;"M. Scribe;M. Devilleneuve;M. Desvergers";Collectif;;;;1 13/16;;116;;Grand in-32;;;;;1,0;;;;;;;;;;;;;Crapelet;Paris;Paris, rue de Vaugirard, n. 17;Baudouin frères;Paris;Pollet;;;;;;;;;;;;;;;43e et 44e livraisons.;;;
1828/08/16;33;1828;5022;224;BELLES-LETTRES;Théâtre;Français;Répertoire du théâtre de Madame. Le Bal champêtre, ou les Grisettes à la campagne.;"M. Scribe;M. Dupin";Collectif;;;;1 1/4;;80;;Grand in-32;;;;;1,0;;;;;;;;;;;;;Crapelet;Paris;Paris, rue de Vaugirard, n. 17;Baudouin frères;Paris;Pollet;;;;;;;;;;;;;;;43e et 44e livraisons.;;;
1828/08/16;33;1828;5024;226;BELLES-LETTRES;Théâtre;Français;Roc l'Exterminateur, mélodrame comique en trois actes, représenté sur le théâtre de l'Ambigu-Comique le 29 juillet 1828;"M. Théodore N***;M. Adrien P.";"Collectif;Anonyme masculin";;;;3 3/4;;60;;in-8°;;;;;;;;;;;;;;;;;;Chassaignon;Paris;Paris, boulevart Saint-Martin, n. 29;Bezou;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;5032;215;BELLES-LETTRES;Poétique et Poésie;Français;Traduction complète des psaumes en vers français sur les textes hébreux des LXX et de la Vulgate. Par G. Enlart de Grandval, ancien procureur-général du Roi au conseil supérieur d'Artois, etc. Seconde édition, revue et corrigée;;Anonyme;"Justice;Contexte géographique";G. Enlart de Grandval, ancien procureur-général du Roi au conseil supérieur d'Artois, etc.;;21 7/8;;350;;in-8°;;;;;;;;;;;;;;;;;;Belin;Paris;Paris, quai des Augustins, n. 7;Merlin;;;;;;;;;;;;;;;;;La première édition est anonyme et de 1819. (Voyez n. 639 de 1819.);;;
1828/08/16;33;1828;5033;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Traité classique de littérature.;;Anonyme;;;;12;;288;;in-12;;;;;;;;;;;;;;;;;;Hissette;Nanci;Paris;Rusand;Lyon;Rusand;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;5038;228;BELLES-LETTRES;Romans et Contes;Français;Voyage d'Anacharsis en Grèce vers le milieu du quatrième siècle avant l'ère vulgaire. Par J. J. Barthélemy (Faux-titre et titre.);;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Decourchant;Paris;Paris, rue de Richelieu, n. 60;Bossange père;;;;;;;;;;;;;;;;;Plus une couverture. (1829.) Le livre ayant changé de mains, on a fait ce nouveau titre.;;;
1828/08/16;33;1828;5041;227;BELLES-LETTRES;Théâtre;Anglais;"She Stoops to Conquer, a comedy in five acts. By Dr Goldsmith; with remarks by Mrs Inchbald";Dr. Goldsmith;Non féminin;"Épouse;Enseignement";;Mrs Inchbald;4;;144;;in-18;;;;;;;;;;;;;;;;;;Tastu;Paris;Paris, rue de Richelieu, n. 14;Bobée;Paris;Baudry;Paris;Truchy;;;;;;;;;;;;;;;;
1828/08/16;33;1828;5043;228;BELLES-LETTRES;Romans et Contes;Grec;De Syntipa et Cyri filio Andreopuli narratio e codd. pariss. Edita à Jo. Fr. Boissonade;;Anonyme;;;Jo. Fr. Boissonade;9 5/12;;226;;in-12;;;;;4;;;;;;;;;;;;;Doyen;Paris;Paris;Debure frères;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;5046;238;BELLES-LETTRES;Polygraphes;Français;"Collection de classiques latins, à l'usage des classes élémentaires et de grammaire, avec les signes de quantité et l'indication des mots composés ; précédée de quelques remarques sur la prosodie et sur les prépositions, considérées sous le rapport de la composition des mots. Edition publiée par MM. Leroy et Prieur, professeurs agrégés au collége royal de Saint-Louis (Q. Curtii Rufi de rebus gestis Alexandri Magni libri decem selectissimis notis variorum illustrati.)";Quinte Curce;Collectif;Enseignement;;"M. Leroy, professeur agrégé au collége royal de Saint-Louis;M. Prieur, professeur agrégé au collége royal de Saint-Louis";13 1/3;;480;;in-18;;;;;;;;;;;;;;;;;;Pochard;Paris;Paris, rue de Vaugirard, n. 60;Lassime et compagnie;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;5048;210;BELLES-LETTRES;Introduction et Langues;Français;"Nouveau cours de thèmes. Par M. Planche; augmenté d'un supplément de thèmes et de leurs corrigés. Par L. J. M. Carpentier. Corrigés de sixième.";"M. Planche;L. J. M. Carpentier";Compilation;;;;7 2/3;;184;;in-12;;;;;2,50;;;;;;;;;;;;;Crapelet;Paris;Paris, rue Hautefeuille, n. 12;Roret;;;;;;;;;;;;;;;;;;;;
1828/08/16;33;1828;5048;210;BELLES-LETTRES;Introduction et Langues;Français;"Nouveau cours de thèmes. Par M. Planche; augmenté d'un supplément de thèmes et de leurs corrigés. Par L. J. M. Carpentier. Corrigés de cinquième.";"M. Planche;L. J. M. Carpentier";Compilation;;;;8 1/6;;196;;in-12;;;;;2,50;;;;;;;;;;;;;Crapelet;Paris;Paris, rue Hautefeuille, n. 12;Roret;;;;;;;;;;;;;;;;;;;;
