Année;Livraison;Date;Numéro;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Identifiant auteur;Identifiant ouvrage;Posture;Affichage identitaire;Traducteur;Identifiant traducteur;Para-auteur;Identifiant para-auteur;Nb de feuilles;Fraction;Nombre de pages;Volumes;Calcul;Format;Tirage 1;Illustration 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustration 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustration 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Tirage 4;Type de papier 4;Tirage 5;Type de papier 5;Tirage 6;Type de papier 6;Tirage 7;Type de papier 7;Tirage 8;Type de papier 8;Tirage 9;Type de papier 9;Edition;Lieu d'édition;Impression;Lieu d'impression;Librairie 1;Lieu de vente 1;Librairie 2;Lieu de vente 2;Librairie 3;Lieu de vente 3;Librairie 4;Lieu de vente 4;Librairie 5;Lieu de vente 5;Librairie 6;Lieu de vente 6;Librairie 7;Lieu de vente 7;Librairie 8;Lieu de vente 8;Librairie 9;Lieu de vente 9;Commentaires des bibliographes contenus dans la notice;Notes (e-BdF);Unnamed: 75;Unnamed: 76;Unnamed: 77;Unnamed: 78;Unnamed: 79;Unnamed: 80;Unnamed: 81;Unnamed: 82;Unnamed: 83;Unnamed: 84;Unnamed: 85;Unnamed: 86;Unnamed: 87;Unnamed: 88;Unnamed: 89;Dernier lien de recherche;Ouvrage_prédit;Auteur_prédit;Autre_auteur_prédit
1824;52;1824/12/25;6829;207;BELLES-LETTRES;Poétique et Poésie;Français;La tombe royale, poëme en trois chants;madame Gautier;http://ark.bnf.fr/ark:/12148/cb103959425;http://ark.bnf.fr/ark:/12148/cb304897611;Nom féminin;Épouse;;;;;8;5/6;212;;24;in-12;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;Trouvé;Paris;Trouvé;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;La+tombe+royale&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Gautier&mots3=NRC;0;1;Trouvé+Trouvé&mots4=ALL;0;1;+poëme+en+trois+chants&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb304897611;Gautier, H. (Mme) [ https://catalogue.bnf.fr/ark:/12148/cb103959425 ];
1824;52;1824/12/25;6830;222;BELLES-LETTRES;Mythologie et Fables;Français;"Fables de Florian ; nouvelle édition, revue et corrigée, et suivie de Tobie et de Ruth, poëmes tirés de l'Ecriture-Sainte";Florian;http://ark.bnf.fr/ark:/12148/cb11902963q;;;;;;;;6;;216;;36;in-18;;planches;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Casimir;Paris;Ledentu;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Fables+de+Florian+&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Florian&mots3=NRC;0;1;Casimir+Ledentu&mots4=ALL;0;1;+revue+et+corrigée,+et+suivie+de+Tobie+et+de+Ruth,+poëmes+tirés+de+l'Ecriture-Sainte++nouvelle+édition&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30443848t;Florian, Jean-Pierre Claris de (1755-1794) [ https://catalogue.bnf.fr/ark:/12148/cb11902963q ];
1824;52;1824/12/25;6831;203;BELLES-LETTRES;Poétique et Poésie;Français;Epître sur l’écrivaillerie du siècle;;;http://ark.bnf.fr/ark:/12148/cb33371299f;Anonyme;;;;;;1;;16;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Epître+sur&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;&mots3=NRC;0;1;Gaultier-Laguionie&mots4=ALL;0;1;l’écrivaillerie+du+siècle&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb33371299f;;
1824;52;1824/12/25;6832;202;BELLES-LETTRES;Poétique et Poésie;Français;"Œuvres poétiques de Chauvin ; trois romances militaires";Chauvin;http://ark.bnf.fr/ark:/12148/cb10212184b;http://ark.bnf.fr/ark:/12148/cb30230902h;;;;;;;1;1/4;20;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Œuvres+poétiques+de+Chauvin+&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Chauvin&mots3=NRC;0;1;Gaultier-Laguionie&mots4=ALL;0;1;++trois+romances+militaires&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30230902h;Chauvin (01) [ https://catalogue.bnf.fr/ark:/12148/cb10212184b ];
1824;52;1824/12/25;6833;203;BELLES-LETTRES;Poétique et Poésie;Français;"A M. Odry, à l’occasion de ses soi-disant Messéniennes ; boutade avec cette apostrophe pour épigraphe : 
Quel est le maladroit qui t'a mis dans la tête
de produire au grand jour un chef-d'œuvre aussi bête ?
Edition unique";un Fileleslaines;http://ark.bnf.fr/ark:/12148/cb116405952;http://ark.bnf.fr/ark:/12148/cb33230021q;Pseudonyme masculin;Autres;;;;;;1/2;12;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;David;Paris;marchands de nouveautés;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;A+M&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Fileleslaines&mots3=ALL;0;1;+à+l’occasion+de+ses+soi-disant+Messéniennes+;+boutade+avec+cette+apostrophe+pour+épigraphe+:+
Quel+est+le+maladroit+qui+t'a+mis+dans+la+tête
de+produire+au+grand+jour+un+chef-d'œuvre+aussi+bête+?
Edition+unique++Odry&facDocs=a&&pageRech=rav";;;
1824;52;1824/12/25;6834;203;BELLES-LETTRES;Poétique et Poésie;Français;Le Corps de l’âme;comte François de Neufchâteau;http://ark.bnf.fr/ark:/12148/cb119034131;http://ark.bnf.fr/ark:/12148/cb30459620j;;Noblesse;;;;;1;;16;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tastu;Paris;;;;;;;;;;;;;;;;;;;"""Pièce de vers, par M. le comte François de Neufchâteau ; extrait du Mercure du 19e siècle : 87e livraison. Ne se vend pas.""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Le+Corps&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Neufchâteau&mots3=NRC;0;1;Tastu&mots4=ALL;0;1;de+l’âme&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30459620j;François de Neufchâteau, Nicolas (1750-1828) [ https://catalogue.bnf.fr/ark:/12148/cb119034131 ];
1824;52;1824/12/25;6835;204;BELLES-LETTRES;Poétique et Poésie;Français;"Aux Mânes de Girodet ; élégie";M. Ch. P**;http://ark:/12148/cb116072655;http://ark.bnf.fr/ark:/12148/cb33252478p;Anonyme;;;;;;;1/2;8;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rignoux;Paris;Maurice;Paris;;;;;;;;;;;;;;;;;"""Daté du 15 décembre 1824.""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Aux+Mânes+de+Girodet+&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;P**&mots3=ALL;0;1;++élégie&facDocs=a&&pageRech=rav";;;
1824;52;1824/12/25;6837;219;BELLES-LETTRES;Romans et Contes;Français;Le Célibat de Saint-Oran, légende de l'île d'Iona, recueillie dans une excursion aux Hébrides;M....... E..... T.;[M....... E..... T.];http://ark.bnf.fr/ark:/12148/cb41631082p;Anonyme;;;;;;9;5/12;226;;24;in-12;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;Tastu;Paris;Ch. Gosselin;Paris;;;;;;;;;;;;;;;;;"""Le faux-titre porte : Collection de légendes écossaises.""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Le+Célibat+de+Saint-Oran&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;T.&mots3=ALL;0;1;+légende+de+l'île+d'Iona,+recueillie+dans+une+excursion+aux+Hébrides&facDocs=a&&pageRech=rav";;;
1824;52;1824/12/25;6838;221;BELLES-LETTRES;Romans et Contes;Français;"La Fiancée de Bénarès ; nuits indiennes";Philarète Chasles;http://ark.bnf.fr/ark:/12148/cb12298447b;http://ark.bnf.fr/ark:/12148/cb302263681;;;;;;;7;1/2;270;;36;in-18;;1 planche;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Tastu;Paris;Urbain Canel;Paris;Audin;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;La+Fiancée+de+Bénarès+&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Chasles&mots3=NRC;0;1;Tastu+Canel&mots4=ALL;0;1;++nuits+indiennes&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb302263681;Chasles, Philarète (1798-1873) [ https://catalogue.bnf.fr/ark:/12148/cb12298447b ];
1824;52;1824/12/25;6843;222;BELLES-LETTRES;Mythologie et Fables;Français;Fablier en estampes,ou choix des meilleures fables françaises extraites de La Fontaine, Florian, Boisard, Aubert, de Lamotte, Lebailly, Lemonnier, P. Blanchard, etc., etc.;"La Fontaine;Florian;Boisard;Aubert;de Lamotte;Lebailly;Lemonnier;P. Blanchard";"http://ark.bnf.fr/ark:/12148/cb11910267w;http://ark.bnf.fr/ark:/12148/cb11902963q;http://ark.bnf.fr/ark:/12148/cb13623592m;http://ark.bnf.fr/ark:/12148/cb12123790g;http://ark.bnf.fr/ark:/12148/cb119994527;http://ark.bnf.fr/ark:/12148/cb12456186f;http://ark.bnf.fr/ark:/12148/cb130064275;http://ark.bnf.fr/ark:/12148/cb160825502";http://ark.bnf.fr/ark:/12148/cb36316212x;"Compilation;Pseudonyme";;;;B. Allent;http://ark.bnf.fr/ark:/12148/cb155406842;6;;96;;16;in-8° oblong;;planches;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lottin de Saint-Germain;Paris;Lecerf;Paris;Blanchard;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Fablier+en+estampes&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Fontaine+Florian+Boisard+Aubert+Lamotte+Lebailly+Lemonnier+Blanchard&mots3=ALL;0;1;ou+choix+des+meilleures+fables+françaises+extraites+de+La+Fontaine,+Florian,+Boisard,+Aubert,+de+Lamotte,+Lebailly,+Lemonnier,+P.+Blanchard,+etc.,+etc.&facDocs=a&&pageRech=rav";;;
1824;52;1824/12/25;6855;198;BELLES-LETTRES;Rhétorique et Eloquence;Français;Eloge funèbre de très-haut, très-puissant et très-excellent prince Louis XVIII, Roi de France et de Navarre. (Deuxième édition);abbé Liautard;http://ark.bnf.fr/ark:/12148/cb10668932g;http://ark.bnf.fr/ark:/12148/cb30816140x;;Fonctions religieuses;;;;;3;1/2;56;;16;in-8°;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;Leblanc;Paris;Leblanc;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Eloge+funèbre+de+très-haut&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Liautard&mots3=NRC;0;1;Leblanc+Leblanc&mots4=ALL;0;1;+très-puissant+et+très-excellent+prince+Louis+XVIII,+Roi+de+France+et+de+Navarre.+Deuxième+édition&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30816140x , https://catalogue.bnf.fr/ark:/12148/cb30816139q , https://catalogue.bnf.fr/ark:/12148/cb308161418;Liautard, Claude Rosalie (1774-1842) [ https://catalogue.bnf.fr/ark:/12148/cb10668932g ];
1824;52;1824/12/25;6874;227;BELLES-LETTRES;Polygraphes;Français;Œuvres de M. Adrien de Sarrazin, contenant le caravan-sérail, Bardouc, les contes nouveaux et nouvelles nouvelles et trois contes inédits (Prospectus);;;;Anonyme;;;;;;;1/9;4;;36;in-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tastu;Paris;Urbain Canel;Paris;Audin;Paris;;;;;;;;;;;;;;;"""L'édition aura 6 volumes in-18, papier vélin cavalier d'Annonay, avec six vignettes. Les deux premiers volumes paraîtront en décembre, le troisième le 15 janvier, les trois autres le 1er février. Prix des six volumes... 24-0.""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Œuvres+de+M&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;&mots3=ALL;0;1;+contenant+le+caravan-sérail,+Bardouc,+les+contes+nouveaux+et+nouvelles+nouvelles+et+trois+contes+inédits+Prospectus++Adrien+de+Sarrazin&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb308878009 , https://catalogue.bnf.fr/ark:/12148/cb306360087 , https://catalogue.bnf.fr/ark:/12148/cb315776961 , https://catalogue.bnf.fr/ark:/12148/cb46951254m , https://catalogue.bnf.fr/ark:/12148/cb30715633m , https://catalogue.bnf.fr/ark:/12148/cb308065802 , https://catalogue.bnf.fr/ark:/12148/cb30806582r , https://catalogue.bnf.fr/ark:/12148/cb30806581d , https://catalogue.bnf.fr/ark:/12148/cb45651382g , https://catalogue.bnf.fr/ark:/12148/cb31563049p;Marmontel, Jean-François (1723-1799) [ https://catalogue.bnf.fr/ark:/12148/cb119146538 ];
1824;52;1824/12/25;6892;226;BELLES-LETTRES;Polygraphes;Français;Œuvres de madame de Genlis (Prospectus);;;;Anonyme;;;;;;;1/2;12;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lebel;Paris;Lecointe et Durey;Paris;;;;;;;;;;;;;;;;;"""Cette édition (qui ne comprendra pas les Mémoires annoncés chez M. Ladvocat) aura 84 volumes in-12, qui paraîtront en 14 livraisons de 6 volumes ; la première livraison est promise pour le 25 décembre. Chaque livraison coûtera...12-0
Chaque ouvrage se vendra séparément, à raison de 2 fr. 50 cent. par volume.""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Œuvres+de&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;&mots3=NRC;0;1;Lebel+Durey&mots4=ALL;0;1;madame+de+Genlis+Prospectus&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb45650720s , https://catalogue.bnf.fr/ark:/12148/cb45651382g , https://catalogue.bnf.fr/ark:/12148/cb45650698f , https://catalogue.bnf.fr/ark:/12148/cb45650428q , https://catalogue.bnf.fr/ark:/12148/cb41645520p , https://catalogue.bnf.fr/ark:/12148/cb30617212v , https://catalogue.bnf.fr/ark:/12148/cb30135088m , https://catalogue.bnf.fr/ark:/12148/cb33991610d;;"Vernarel (17..-18.. ; libraire) [ https://catalogue.bnf.fr/ark:/12148/cb177873177 ];Tenon, Jacques-André (1797-1839) [ https://catalogue.bnf.fr/ark:/12148/cb16747979g ]"
1824;52;1824/12/25;6898;226;BELLES-LETTRES;Polygraphes;Français;Histoire des Grecs modernes, depuis la prise de Constantinople par Mahomet II jusqu'à ce jour. Bibliothèque du 19e siècle;C. D. Raffenel;http://ark.bnf.fr/ark:/12148/cb103274942;http://ark.bnf.fr/ark:/12148/cb311712498;;;;;;;14;;336;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Boucher;Paris;Raymond;Paris;;;;;;;;;;;;;;;;;"""Le faux-titre porte : Bibliothèque du 19e siècle, tome 61. (V. n. 5223)""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Histoire+des+Grecs+modernes&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Raffenel&mots3=NRC;0;1;Boucher+Raymond&mots4=ALL;0;1;+depuis+la+prise+de+Constantinople+par+Mahomet+II+jusqu'à+ce+jour.+Bibliothèque+du+19e+siècle&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb311712498;Raffenel, Claude-Denis (1797-1827) [ https://catalogue.bnf.fr/ark:/12148/cb103274942 ];
1824;52;1824/12/25;6899;225;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Analyse des Mémoires contenus dans le XIVe volume des Asiatick researches, avec des notes et un appendice;L. Langlès;http://ark.bnf.fr/ark:/12148/cb12618214v;http://ark.bnf.fr/ark:/12148/cb307353069;;;;;;;15;1/4;122;;8;in-4°;;2 planches;2;;;;;;;;;;;;;;;;;;;;;;;;;;;Everat;Paris;Nepveu;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Analyse+des+Mémoires+contenus+dans+le+XIVe+volume+des+Asiatick+researches&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Langlès&mots3=NRC;0;1;Everat+Nepveu&mots4=ALL;0;1;+avec+des+notes+et+un+appendice&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb307353069;Langlès, Louis (1763-1824) [ https://catalogue.bnf.fr/ark:/12148/cb12618214v ];
1824;52;1824/12/25;6904;197;BELLES-LETTRES;Langues;Français;Moyen sûr et facile de bien orthographier, ou Vocabulaire, contenant, etc.;A. Bellucci, grammairien italien;http://ark.bnf.fr/ark:/12148/cb102321257;http://ark.bnf.fr/ark:/12148/cb30081358d;;"Contexte géographique;Autres";;;;;17;;272;;16;in-8°;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;Dondey-Dupré père;Paris;Dondrey-Dupré fils;Paris;;;;;;;;;;;;;;;;;"""Plus un tableau.""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Moyen+sûr+et+facile+de+bien+orthographier&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Bellucci&mots3=NRC;0;1;père+Dondrey-Dupré+fils&mots4=ALL;0;1;+ou+Vocabulaire,+contenant,+etc.&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30081358d;Bellucci, A. [ https://catalogue.bnf.fr/ark:/12148/cb102321257 ];
1824;52;1824/12/25;6908;219;BELLES-LETTRES;Romans et Contes;Français;Mahamouth, ou l'aventurier espagnol;Mme Guénard, baronne de Méré;http://ark.bnf.fr/ark:/12148/cb127333523;http://ark.bnf.fr/ark:/12148/cb30929380t;Nom féminin;"Noblesse;Épouse";;;;;41;1/12;986;4;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chaignieau fils aîné;Paris;Castel de Courval;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Mahamouth&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Guénard&mots3=NRC;0;1;Chaignieau+fils+aîné+Courval&mots4=ALL;0;1;+ou+l'aventurier+espagnol&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30929380t;Brossin de Méré, Élisabeth (1751-1829) [ https://catalogue.bnf.fr/ark:/12148/cb127333522 ];
1824;52;1824/12/25;6909;219;BELLES-LETTRES;Romans et Contes;Français;Le Pénitent de Luxeuil, roman historique, tiré d'un manuscrit inédit du VIIe siècle, trouvé à Epinal, et publié par de Clugny.;;;http://ark.bnf.fr/ark:/12148/cb30252284n;Anonyme;;;;de Clugny;http://ark.bnf.fr/ark:/12148/cb102656923;19;;456;2;24;in-12;;2 planches;2;;;;;;;;;;;;;;;;;;;;;;;;;;;Stahl;Paris;Pigoreau;Paris;Tenon;Paris;Lecointe et Durey;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Le+Pénitent+de+Luxeuil&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;&mots3=NRC;0;1;Stahl+Pigoreau&mots4=ALL;0;1;+roman+historique,+tiré+d'un+manuscrit+inédit+du+VIIe+siècle,+trouvé+à+Epinal,+et+publié+par+de+Clugny.&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30252284n;Clugny, Fr. de [ https://catalogue.bnf.fr/ark:/12148/cb102656923 ];
1824;52;1824/12/25;6910;219;BELLES-LETTRES;Romans et Contes;Français;Le Dernier des Beaumanoirs, ou la Tour d'Helvin;Kératry;http://ark.bnf.fr/ark:/12148/cb125323038;http://ark.bnf.fr/ark:/12148/cb306782846;;;;;;;42;;1008;4;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lachevardière fils;Paris;Bossanges frères;Paris;Ch. Gosselin;Paris;Lecointe et Durey;Paris;Ponthieu;Paris;Hautecœur;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Le+Dernier+des+Beaumanoirs&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Kératry&mots3=ALL;0;1;+ou+la+Tour+d'Helvin&facDocs=a&&pageRech=rav";;;
1824;52;1824/12/25;6911;207;BELLES-LETTRES;Poétique et Poésie;Français;Ode aux Bourbons sur la mort de Louis XVIII et l’avènement de Charles X au trône, chantée par les commissaires de police de Lyon et ses faubourgs en célébrant la fête de Saint-Charles le 4 novembre 1824;M. Paulin, commissaire de police;http://ark.bnf.fr/ark:/12148/cb10662483j;http://ark.bnf.fr/ark:/12148/cb31068474b;;Armée et maintien de l'ordre;;;;;;1/4;4;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Brunet;Lyon;;;;;;;;;;;;;;;;;;;"""Par M. Paulin, commissaire de police.""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Ode+aux+Bourbons+sur+la+mort+de+Louis+XVIII+et+l’avènement+de+Charles+X+au+trône&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Paulin&mots3=NRC;0;1;Brunet&mots4=ALL;0;1;+chantée+par+les+commissaires+de+police+de+Lyon+et+ses+faubourgs+en+célébrant+la+fête+de+Saint-Charles+le+4+novembre+1824&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb31068474b;Paulin (commissaire de police) [ https://catalogue.bnf.fr/ark:/12148/cb10662483j ];
1824;52;1824/12/25;6912;204;BELLES-LETTRES;Poétique et Poésie;Français;Sur la mort de Girodet, ode;marquis de Valori;http://ark.bnf.fr/ark:/12148/cb10647312j;http://ark.bnf.fr/ark:/12148/cb31526359q;;Noblesse;;;;;;1/2;8;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Boucher ;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Sur+la+mort+de+Girodet&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Valori&mots3=ALL;0;1;+ode&facDocs=a&&pageRech=rav";;;
1824;52;1824/12/25;6920;198;BELLES-LETTRES;Rhétorique et Eloquence;Français;"Oraison funèbre de très-grand, très-haut, très-puissant et
très-excellent prince Louis XVIII, Roi de France et de Navarre, prononcée au nom de la ville de Lyon dans l'église primatiale de Saint-Jean, le 24 octobre 1824.";abbé Bonnevie, chanoine, vicaire-général de Lyon et de Toulouse;http://ark.bnf.fr/ark:/12148/cb106859267;http://ark.bnf.fr/ark:/12148/cb30129760x;;"Fonctions religieuses;Contexte géographique";;;;;6;1/2;104;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Durand et Perrin;Lyon;Durand et Perrin;Lyon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Oraison+funèbre+de+très-grand&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Bonnevie&mots3=NRC;0;1;Perrin+Perrin&mots4=ALL;0;1;+très-haut,+très-puissant+et
très-excellent+prince+Louis+XVIII,+Roi+de+France+et+de+Navarre,+prononcée+au+nom+de+la+ville+de+Lyon+dans+l'église+primatiale+de+Saint-Jean,+le+24+octobre+1824.&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb36316136n , https://catalogue.bnf.fr/ark:/12148/cb30129760x;;Bonnevie, Pierre Étienne de (1761-1849) [ https://catalogue.bnf.fr/ark:/12148/cb106859267 ]
1824;52;1824/12/25;6922;205;BELLES-LETTRES;Poétique et Poésie;Français;Mission évangélique pour la ville de Carcassonne, année 1824;;;;Anonyme;;;;;;;1/4;2;;8;in-4°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Labau ;Carcassonne;;;;;;;;;;;;;;;;;;;"""Couplets sur divers airs.""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Mission+évangélique+pour+la+ville+de+Carcassonne&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;&mots3=ALL;0;1;+année+1824&facDocs=a&&pageRech=rav";;;
1824;52;1824/12/25;6925;227;BELLES-LETTRES;Polygraphes;Français;Œuvres de Richer Serisy (Prospectus);;;;Anonyme;;;;;;;1/4;4;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Le Normant fils;Paris;Le Normant père;Paris;N. Pichard;Paris;Dentu;Paris;Petit;Paris;Delaunay;Paris;;;;;;;;;"""L'édition formera un volume in-8° du prix de…… 5-0.
La souscription sera fermée le 1er mars.""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Œuvres+de&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;&mots3=NRC;0;1;Normant+fils+père&mots4=ALL;0;1;Richer+Serisy+Prospectus&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb31456387d , https://catalogue.bnf.fr/ark:/12148/cb30903186g , https://catalogue.bnf.fr/ark:/12148/cb30903187t;Thierry, Augustin (1795-1856) [ https://catalogue.bnf.fr/ark:/12148/cb11926433s ];
1824;52;1824/12/25;6932;224;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Musée encyclopédique, établi à la galerie de Bossange père, à Paris, rue de Richelieu, n. 60 (Programme et Catalogue.);;;;Anonyme;;;;;;1;;8;;8;in-4°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F. Didot;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Musée+encyclopédique&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;&mots3=ALL;0;1;+établi+à+la+galerie+de+Bossange+père,+à+Paris,+rue+de+Richelieu,+n.+60+Programme+et+Catalogue.&facDocs=a&&pageRech=rav";;;
